"","X","ID","Name","Age","Nationality","Overall","Potential","Club","Preferred.Foot","International.Reputation","Weak.Foot","Position","Jersey.Number","Contract.Valid.Until","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes"
"13043",13043,197883,"P. Cowan-Hall",27,"England",62.9532135766932,62.6421730697256,"Wycombe Wanderers","Right",1,3,"RM",12,"2019","5'8","161lbs",54.4543098503715,58.3332698249863,57.9768348812105,58.3385966520534,53.6808425325278,64.0803162800552,54.6687205468195,32.8464591747633,49.3525778460534,59.6112826013839,90.2109901874548,86.7583938284423,83.8224233567982,51.9828217823495,87.2152741490647,61.2285452703196,77.6775974202083,73.1225923819108,59.6037000258927,57.5271722288308,33.5521189678543,31.9066432519246,61.4008807573884,52.270011873131,59.0031806294795,53.3888569825399,30.3107805095747,36.5874369854237,32.177392649279,16.2046689330637,15.9998194187523,7.30842473013781,11.5458768915584,10.6874141041887
"13044",13044,211707,"P. McGinn",27,"Scotland",63.2009541001315,63.1152647299741,"St. Mirren","Right",1,3,"RM",2,"2020","5'9","150lbs",60.1298895692876,37.6699743110467,55.455205880988,60.1223401870398,41.8257993504571,59.1144694118522,47.725036605194,34.7285802781887,55.8116311755651,61.1130226660492,76.8469000935945,75.9889281097787,66.9901451442669,58.8123200433428,69.6999698004394,56.0865186623285,63.7624813568919,75.8502347805041,62.2398739150512,53.1868496481989,63.9675439676257,58.7924338460616,57.2840768960019,55.6283092058713,42.7815122266458,57.8345676742004,57.8621989255142,59.2507521551394,58.3117596069745,5.45772051858766,5.1755666341209,15.42580960241,3.95760712174859,5.31081998353527
"13045",13045,224763,"K. Bielik",20,"Poland",63.1782636311448,77.6838289424708,"Charlton Athletic","Right",1,3,"CB",4,"Jun 30, 2019","6'2","172lbs",48.7155168482882,33.5781964456146,56.655560673856,65.1041272446411,46.1797054732976,60.4639372830352,48.8174577935118,42.8549542093884,60.4499649094351,66.3693895267312,49.2010435741178,49.787241017533,59.1609828166595,55.9798378270686,45.9704634732483,57.4946715908669,52.6842142642458,59.8624944004505,75.538653907412,47.7299934714661,70.8813257435558,61.2039465767028,53.1708085909888,65.8601697532809,42.5289204030152,53.7164854010214,61.6995584358443,61.9092172777299,60.1246794005165,15.4137867258703,6.55665605088699,12.6184543443193,7.69904487837138,8.80915774278005
"13046",13046,227579,"D. Hümmet",21,"Turkey",61.9848072713391,70.1710142421385,"Trelleborgs FF","Right",1,3,"RS",11,"2020","6'2","176lbs",40.0608665344015,66.3935109199351,56.1101961880005,57.9237630926116,49.2831197630114,56.6819498261558,41.8990788830464,41.9157446598909,49.1177953531977,58.3814760653498,58.7580496244243,61.4932090171797,56.5575793011284,57.6202301558504,60.1810765948157,66.9193306159537,62.8545353789397,64.7211253926185,83.7185504638582,54.1793476904409,49.978719187405,22.2991371231031,61.9341222270787,52.2383828117608,64.2198674983213,54.7739519545149,26.6704191844973,25.1985231977488,18.9040640366436,6.65370395378829,14.3727411379344,14.6840016935884,15.1500793606231,7.35686580280067
"13047",13047,242427,"A. Mora",20,"Mexico",63.8634441065455,71.4238205358105,"Deportivo Toluca","Left",1,3,"CB",84,"2021","6'3","179lbs",33.4375202041694,21.8968323471289,62.7062750747947,64.4189229396207,30.8539394335097,32.9802152297841,34.3575278784492,32.2869117459993,39.9568946996513,42.1622925484707,65.768951158351,64.7251247122283,55.1337370373928,52.3589688567962,40.6491423472118,43.943796306864,70.8785238003729,67.4506613951497,74.1636282477517,24.5146708070446,52.7849101680777,58.4531083237778,23.4824809271507,32.1685310984168,45.3327545303105,56.0391563724868,56.1249579666934,70.3072139792045,62.4401376396132,7.38867041292877,12.4309194103968,12.3566916128783,13.5752154702141,11.3302716805635
"13048",13048,243963,"K. Magennis",19,"Scotland",63.0313309159554,78.3306429587748,"St. Mirren","Right",1,3,"CM",7,"2021","5'10","161lbs",57.2118493091462,52.8221613447945,42.1906004960675,65.2806844877946,47.8857934005209,65.8240959767717,64.4320536155134,68.6555022360079,62.8833044692123,65.6241459473909,74.9524408932814,77.0617878610096,67.8579254568389,57.8967774425576,65.809279589543,62.383413608885,45.5273720018986,70.9729751428313,63.3012271864275,57.9076609450999,55.9231176115858,47.9194150150888,60.5612972821455,62.1404304141466,51.0223905385089,59.77709959766,40.9387989925947,45.7885466364502,40.7167299687368,6.6059353269224,9.33793639522377,9.93566702728811,14.9399793523797,11.6674470690752
"13049",13049,207868,"J. Mountney",25,"Republic of Ireland",62.4393440288602,66.0656240213658,"Dundalk","Right",1,3,"RM",8,"2020","6'0","161lbs",61.7122616335611,52.9921609758087,52.6676144895406,62.2143315344329,44.0411297589664,59.3820233411543,56.644386574814,58.5881204812594,61.6050319732465,61.2503701523301,69.6023789365903,74.8738495095446,68.533439611148,55.1175918434581,69.4577209132193,67.3392495789731,55.3925046526262,75.7837633438996,74.8790353453081,56.5369044678366,58.0496992662679,53.7337153507635,61.5476321355275,59.3044340093228,53.1817940427302,56.4678388998773,26.4140753882226,53.8614024078192,52.0990703621055,10.7085291471089,8.56408622507404,13.9805645147872,7.71231223266834,13.3664760309042
"13050",13050,224252,"P. Pflücke",21,"Germany",62.9656605229626,73.8917811012307,"KFC Uerdingen 05","Left",1,4,"CAM",10,"2020","5'7","146lbs",53.8025843912099,58.0794627931545,31.3812604721654,63.2606323068299,58.3642125060026,70.2816148932599,63.026911912429,65.2127079063612,52.8834287331962,65.7317605007853,75.1268950639495,67.888339562758,84.7287562391513,55.7678800219815,88.3899167237858,55.2519159166304,52.9176594287793,46.1880930137788,33.4270750948135,53.0208506120462,33.4187656843921,21.3204955254261,52.4744618343263,55.6786492130092,63.0168628150222,47.9718769544096,40.1182258955343,21.405226845284,10.8963699975858,6.88803180382262,5.93717694133843,16.5395292158747,13.1297699923098,13.3125057039158
"13051",13051,232444,"N. Falasco",24,"Italy",63.1951378846241,65.90947913763,"Perugia","Left",1,2,"LB",25,"2021","6'0","174lbs",60.1139047822693,32.7732196212088,55.4109787828948,58.139189718079,37.1114052248204,61.4888402866148,49.8142550627629,51.5262488670366,45.2614483728292,59.2438628728935,66.0548731389738,66.3960310588897,65.1816907642795,53.6232945191429,71.6477434330294,68.3356911660972,61.382607091199,59.1346839332874,69.3318275318813,47.4853366524607,70.7956958339455,61.1262882878785,55.214769489895,45.7317702533165,45.7214056384312,56.0527805911206,59.5468769586341,70.2160632305404,68.2273022467798,11.9072745918796,9.30905907572046,9.36217432463211,9.79730577772618,13.5899772795512
"13052",13052,233212,"A. Skovgaard",21,"Denmark",63.2052963132091,73.3249329492909,"FC Nordsjælland","Left",1,3,"CB",17,"2018","6'0","165lbs",28.9730277633439,22.237561784883,59.711173493347,57.766550236141,16.3575649981814,34.6892385456069,32.297988932938,23.9982189275616,45.5681050040117,50.852593559403,61.4160708370085,57.9031263308922,56.9386907175725,60.4179430122077,61.3125279906384,40.1422138776209,75.1991631413784,61.893570235454,70.8374384603748,23.9839091439143,58.3293431069384,61.0375153879308,22.4021381593093,31.9016653674158,39.0750153497298,44.4926049204744,60.7073327589029,63.7089062089676,58.8696067876032,10.3577941102202,14.3744781354852,10.1725305701195,10.0730016928414,11.2269610544021
"13053",13053,191996,"F. Al Yamani",28,"Saudi Arabia",62.9986245972382,63.5252972763344,"Al Faisaly","Right",1,4,"CDM",29,"2021","5'10","161lbs",51.0272922863733,41.5706850495394,53.3171849821975,59.7635828440554,42.8022674436313,64.1975322018686,45.9195443458639,57.8853739885363,58.7500906573901,64.8004040454025,54.1087905434198,55.1198553246993,64.7388614526567,66.8734531614274,53.1197321273671,57.2982038164268,65.507706199601,65.3319776092354,73.6707570673322,58.3843207608516,77.1742534921973,63.9901524828976,64.2342782455455,57.4921845571137,56.8607629058335,65.9815645463614,58.2968970769159,57.3066569137019,52.6636395778148,11.7932252121094,10.2329387290379,13.254323426824,9.11187314379484,7.21517252221235
"13054",13054,199421,"C. Maboulou",28,"Congo",62.8884690691894,63.4850361904447,"AS Nancy Lorraine","Right",1,3,"CAM",29,"2019","6'1","174lbs",60.8985890826284,62.5347679657384,62.5734622793185,62.7839703321544,61.7047300117705,63.2513515214208,59.1067678834999,57.6610444824243,58.5990923326695,60.6424956997923,65.053573406176,76.0670539372505,70.0626119922281,50.7127356074994,62.2203234429092,66.0883809428538,69.7108373637457,47.1054497739903,64.3290744521859,64.4814465545266,57.1500527694159,45.1190761277675,60.6909555829404,58.0593149833837,58.0350148976315,57.8549778767324,25.3318780826258,35.1009209005535,20.7995814996851,10.0536316999436,7.90780311396023,12.1508367133567,14.4607041076334,15.1785557608471
"13055",13055,205053,"R. McCabe",25,"Scotland",63.3435510442729,64.9542618971447,"Sligo Rovers","Right",1,4,"RCM",7,"2018","5'8","163lbs",60.3627550500355,45.8563064533104,44.1910773964476,63.8593145300067,60.6530121356345,60.6870764921591,61.3151989613245,60.7607793312458,63.9697543141585,62.5130895451544,71.8743988041395,74.8427894540073,77.6691968578296,60.4312365878796,71.16948541403,64.6785705674731,81.1622761605693,75.4413647619634,62.6172256006578,60.043172083677,61.813833084734,54.756236181506,56.7368188016049,64.6185831164629,60.3786767237485,68.2166330601894,47.6744100221756,60.4394586106327,56.1833223822924,14.1277667522172,6.45830615901448,5.7622578860524,6.14170419590823,10.409039220194
"13056",13056,142333,"M. McNulty",37,"Republic of Ireland",62.9669566205914,62.6447528901599,"Cork City","Right",1,2,"GK",1,"2019","6'1","163lbs",15.5895916758998,12.1851119223484,12.5708986658877,36.1197973112381,13.981871902067,11.9261919338838,19.5100366984158,11.8591876198538,22.8928646837502,22.7500292515022,37.0969081602988,37.8604873192019,47.4521090200018,56.9186719207396,42.7061081275752,20.9805299066983,42.2464202152369,32.4074249284081,48.9730080124118,14.7081130184333,36.2121327493342,16.0050384112465,11.8239521518015,33.233698247696,21.8647109976857,50.277004234548,10.0029481815561,10.0822702116726,13.7513021675126,62.9919006415835,60.2158644230743,53.879790237129,62.3449699969133,64.8700711101778
"13057",13057,158973,"L. Corti",37,"Argentina",62.8753505111186,62.9324219881985,"San Martín de San Juan","Right",1,3,"GK",12,"2019","5'11","170lbs",18.2582135137017,10.1413323019774,20.2281697629833,12.57276990444,12.2846144160008,11.3702859049105,14.2963812811438,16.8490139583073,14.9039275479782,12.9708574946233,20.9682371020864,17.571859077156,24.6877138634316,49.3726875069634,21.5860282743769,22.2714145500351,36.6893675295442,15.734876740106,49.4294104297923,9.43862687313044,24.0078971230491,10.3854852153551,11.2706537838936,26.5264819633934,20.5595545653487,35.2593853334224,19.8304431063098,12.3882188617741,15.4060358466409,60.872097892315,57.8493194871326,56.1497881083554,73.8814282238063,63.3236674183236
"13058",13058,183549,"E. Parish",28,"England",62.4389817340591,64.3521161527573,"Dundee FC","Right",1,2,"GK",12,"2021","6'2","183lbs",12.311432651964,15.1011660006955,12.0382933066209,25.1264796822426,15.3737357914252,13.2692303960294,12.3577805489126,13.118403107441,31.728895615506,15.4110187970757,40.1774636955321,39.9923581178474,38.869453627339,54.3775153953984,37.4013534014903,24.900974245852,57.249398788501,21.1600572147091,51.7849078395384,16.6862095917862,25.7456216644907,14.5847134661707,7.73417646824719,27.0051019155056,13.1284559414359,43.4041964887857,24.8032446526161,11.9015879870341,13.0937373064983,64.0673179314556,63.8717634733669,62.5898002631567,59.4817987486109,65.317026944447
"13059",13059,231678,"R. Tongyik",21,"Australia",63.1501251633946,70.9090425570084,"Western Sydney Wanderers","Right",1,2,"CB",12,"2020","6'1","176lbs",24.1858125198928,22.37373909665,63.36684035328,63.1218897757327,19.680409548973,57.811400326927,26.6544826566471,26.3784061005218,33.4692298135136,56.5846653460518,66.307082224003,64.9306010552392,37.1488996643454,58.5355818872164,56.0670533986743,36.1508877863033,88.0104352190123,73.1018239388916,85.0384192298641,21.5045024740727,39.7295884919338,59.8445815613043,25.4422255504418,26.6775875302985,30.379559239829,68.3624495000961,50.4775168926103,67.4047794177437,51.3758024202369,8.94321628415242,14.4305973553081,6.61435972613748,14.1863993664185,12.1763708833475
"13060",13060,235518,"Bolaños",23,"Spain",63.2674929764549,71.4440768573781,"CD Tenerife","Right",1,3,"CM",34,"2019","6'2","157lbs",52.7105085310279,55.7867318634493,58.2739062301072,69.859796086479,42.838095570422,57.2813764547266,48.9869217621342,55.0321678016713,62.4341103652031,61.8343243253722,66.905620709347,54.8312574307227,68.8246003442609,61.0291245672283,36.5043812289478,63.366552767887,65.5722585131894,66.3985285104926,60.1953767836089,48.8884768046015,62.8487461644705,57.0902361503042,58.3714960278247,59.6727113068868,48.8185845058365,58.5958212550543,59.1069397103189,63.0480152336631,57.2692432562438,11.1557112410913,12.5489712611676,8.09567513465621,9.14597075782145,9.58850108569666
"13061",13061,240126,"W. Meyiwa",18,"South Africa",62.6138312456002,76.4320378903636,"Kaizer Chiefs","Right",1,3,"CM",38,"2021","5'8","143lbs",41.0340942340452,41.8692929774721,52.2865630347741,72.1422173738504,41.2719114101136,68.0540877188797,52.3813358992667,48.313823399229,65.2158404849806,66.4177390557962,75.2420335188307,71.3039205663272,58.9023307852863,54.2474349544126,73.9790221561647,45.8061670428645,55.5101316982765,62.3304623050931,44.3321387259734,41.7941254437647,62.6473013174083,54.6379947694792,52.0565932388349,59.3411189079805,41.0188235835964,66.3972313034706,63.7830494702604,66.2463082665325,62.8289385400108,14.086808392192,5.09356179156795,12.5698602866382,10.5701317893315,12.2553715833853
"13062",13062,228607,"D. Reimann",21,"Germany",62.7953326949667,72.8169782349544,"Holstein Kiel","Right",1,3,"GK",35,"2021","6'1","176lbs",8.87107406593152,6.08901660468158,7.82684873656951,39.0591234926434,7.31432168466818,6.28114027308763,11.5664988439781,12.1811233237276,38.0067721767435,24.2780450884095,44.031855654191,45.087029700177,53.0014610781388,58.6860241903157,49.9814475056303,16.0804228277887,68.8515029204906,30.952730087907,47.3615610080125,8.24600576588286,17.3397694589801,10.3818749324049,5.77634887965349,29.7467782800815,16.2121867963348,34.7069382483965,9.20439815204176,10.1468090423844,9.048807550602,64.1248134556089,60.5054879463808,69.0984866153904,58.833106154164,64.7946139437959
"13063",13063,228863,"T. Heintz",19,"Norway",62.5782123368169,74.1315513854853,"Sarpsborg 08 FF","Right",1,2,"LM",10,"2021","5'8","152lbs",62.5843238770378,58.3147899413369,47.3366102686531,56.1021473887797,45.6813977386689,63.9371777191715,67.9331085673291,65.335312022725,42.0630129035431,62.0888332613104,75.9845306817261,73.9914907537417,73.5747123213854,58.8175962481042,80.8261694769435,53.401320005083,82.5282530252464,71.1949532707609,53.4538225071884,49.4851429660717,39.567382808738,34.1813720784412,60.6832348795049,58.4927597683952,51.4875681094785,55.6708447176788,29.1633219207439,34.604436995412,33.5822173937507,12.0981176842087,9.23046179614925,11.6600775339703,12.2150050545023,10.0058679251323
"13064",13064,230143,"K. Dermaku",26,"Albania",63.1355842766354,65.1464427408715,"Cosenza","Left",1,3,"RCB",3,"2019","6'5","196lbs",33.7655305379772,22.232573901431,63.7695843578473,37.8449771976141,35.1693725852797,29.7955416325496,34.7175255993189,36.3148600329126,34.7523548683481,43.165805049717,56.7851461652404,53.5267448559957,53.8859008353126,56.3840532779845,33.4213060587876,47.9068699054585,70.0069646988289,55.9552523266448,70.2844519439701,20.5374733488828,59.5444015294624,63.89487146793,32.0204262442907,34.1091455485073,47.248882732485,59.801756885822,59.643523892073,66.7865878637449,65.0678703055471,6.37016901214193,6.94695889363043,8.0945190858703,12.5152172819694,6.82653558553305
"13065",13065,243967,"A. Mendes Moreira",23,"Netherlands",62.9100255271789,69.15738536894,"FC Groningen","Left",1,2,"LM",18,"2019","5'10","154lbs",52.6722670083156,60.0267970950076,52.1934974076338,59.1098610417653,62.32041177335,67.1856818671889,54.1137597878024,55.9719753503912,44.9279653974713,61.2158237298311,75.1926559763152,74.1322570826951,74.6008063763149,61.8652597416987,63.2206375659638,67.5919241939531,74.3356132676271,59.841655616058,62.9200165181934,62.2165220947564,31.4435099091128,25.043091777523,57.8944428943877,62.0382624277148,58.1717736375261,66.3215441615333,23.507555337074,18.6330150009347,18.0169041766348,10.6865772924317,6.81120039277612,11.6966980071286,11.3411927041478,11.5126417352361
"13066",13066,232448,"K. Seki",32,"Japan",61.5970436556926,61.9778400772598,"Vegalta Sendai","Right",1,2,"GK",21,"2021","5'10","168lbs",11.8687846561184,4.91336102762829,11.0984575704207,26.0874483562772,4.19925121557302,8.49349308590975,11.5771628931121,11.8802777738589,24.8532872452467,15.1477412447315,28.9043919761502,22.2602317390547,26.54954282599,66.0052962285139,43.4834271257782,15.4348161127569,56.2685283478103,20.5352974644665,48.0174195426078,7.91140913837692,28.4187916493229,9.76860479826274,6.63590298817967,50.2334665209459,16.7588941140612,38.0253887004152,10.6006459177243,9.62801015469828,14.2976691615914,57.0376616625764,61.4265505407168,61.1254420726289,62.5996358511017,63.0670578120865
